date,rada_code,hromada_code
2020-08-16,5320684900,UA53020010000035494
2020-08-16,5320685400,UA53020010000035494
2020-08-16,5320685800,UA53020010000035494
2020-08-16,5320686000,UA53020010000035494
2020-08-16,5320686100,UA53020010000035494
2020-08-16,5320686400,UA53020010000035494
2020-08-16,5320687500,UA53020010000035494
2020-08-16,5320687600,UA53020010000035494
2020-08-16,5320688900,UA53020010000035494
2020-08-16,5320689400,UA53020010000035494
2017-08-20,5121655500,UA51140170000019764
2017-08-20,5121681900,UA51140170000019764
2017-08-20,5125485200,UA51140170000019764
2020-08-16,5121655500,UA51140170000019764
2020-08-16,5121681900,UA51140170000019764
2020-08-16,5125485200,UA51140170000019764
2020-08-16,5123981100,UA51140150000095416
2020-08-16,5123983900,UA51140150000095416
2020-08-16,5123985400,UA51140150000095416
2020-08-16,5123986400,UA51140150000095416
2020-08-16,5123910100,UA51140130000082333
2020-08-16,5123980400,UA51140130000082333
2020-08-16,5123980500,UA51140130000082333
2020-08-16,5123980700,UA51140130000082333
2020-08-16,5123981700,UA51140130000082333
2020-08-16,5123982600,UA51140130000082333
2020-08-16,5123983000,UA51140130000082333
2020-08-16,5123983200,UA51140130000082333
2020-08-16,5123984200,UA51140130000082333
2020-08-16,5123984700,UA51140130000082333
2020-08-16,5123985200,UA51140130000082333
2019-10-13,5121682600,UA51140110000053825
2019-10-13,5121683000,UA51140110000053825
2019-10-13,5121683700,UA51140110000053825
2019-10-13,5121683900,UA51140110000053825
2020-08-16,5121682600,UA51140110000053825
2020-08-16,5121683000,UA51140110000053825
2020-08-16,5121683700,UA51140110000053825
2020-08-16,5121683900,UA51140110000053825
2020-08-16,5123955400,UA51140090000048720
2020-08-16,5123983400,UA51140090000048720
2020-08-16,5123985300,UA51140090000048720
2020-08-16,5123985600,UA51140090000048720
2020-08-16,5125255100,UA51140070000052649
2020-08-16,5125280500,UA51140070000052649
2020-08-16,5125280900,UA51140070000052649
2020-08-16,5125281300,UA51140070000052649
2020-08-16,5125281900,UA51140070000052649
2020-08-16,5125283000,UA51140070000052649
2020-08-16,5125283200,UA51140070000052649
2020-08-16,5125283600,UA51140070000052649
2020-08-16,5125283800,UA51140070000052649
2020-08-16,5125284500,UA51140070000052649
2016-10-02,5125255400,UA51140050000054980
2016-10-02,5125282500,UA51140050000054980
2020-08-16,5125255400,UA51140050000054980
2020-08-16,5125282500,UA51140050000054980
2020-08-16,5125284200,UA51140050000054980
2019-04-21,5121680800,UA51140030000062458
2019-04-21,5121683300,UA51140030000062458
2019-04-21,5121684600,UA51140030000062458
2019-04-21,5121685800,UA51140030000062458
2020-08-16,5121680800,UA51140030000062458
2020-08-16,5121683300,UA51140030000062458
2020-08-16,5121684600,UA51140030000062458
2020-08-16,5121685800,UA51140030000062458
2015-08-16,5121655100,UA51140010000090773
2015-08-16,5121680500,UA51140010000090773
2015-08-16,5121681300,UA51140010000090773
2015-08-16,5121682200,UA51140010000090773
2015-08-16,5121683200,UA51140010000090773
2015-08-16,5121683400,UA51140010000090773
2015-08-16,5121684200,UA51140010000090773
2015-08-16,5121685400,UA51140010000090773
2015-08-16,5121687000,UA51140010000090773
2020-08-16,5121655100,UA51140010000090773
2020-08-16,5121680500,UA51140010000090773
2020-08-16,5121681300,UA51140010000090773
2020-08-16,5121682200,UA51140010000090773
2020-08-16,5121682800,UA51140010000090773
2020-08-16,5121683200,UA51140010000090773
2020-08-16,5121683400,UA51140010000090773
2020-08-16,5121684200,UA51140010000090773
2020-08-16,5121685200,UA51140010000090773
2020-08-16,5121685400,UA51140010000090773
2020-08-16,5121687000,UA51140010000090773
2020-08-16,5122555500,UA51120230000084853
2020-08-16,5122583700,UA51120230000084853
2020-08-16,5122585000,UA51120230000084853
2020-08-16,5124355100,UA51120210000054996
2020-08-16,5124380300,UA51120210000054996
2020-08-16,5124380400,UA51120210000054996
2020-08-16,5124380900,UA51120210000054996
2020-08-16,5124381300,UA51120210000054996
2020-08-16,5124381500,UA51120210000054996
2020-08-16,5124382000,UA51120210000054996
2020-08-16,5124382600,UA51120210000054996
2020-08-16,5124382700,UA51120210000054996
2020-08-16,5124382800,UA51120210000054996
2020-08-16,5124383200,UA51120210000054996
2020-08-16,5111200000,UA51120190000044451
2020-08-16,5122984200,UA51120190000044451
2020-08-16,5120681500,UA51120170000076247
2020-08-16,5120686900,UA51120170000076247
2020-08-16,5120687500,UA51120170000076247
2020-08-16,5120689500,UA51120170000076247
2018-02-18,5123155100,UA51120150000080138
2018-02-18,5123180400,UA51120150000080138
2018-02-18,5123180800,UA51120150000080138
2018-02-18,5123181300,UA51120150000080138
2018-02-18,5123181700,UA51120150000080138
2018-02-18,5123182300,UA51120150000080138
2018-02-18,5123182500,UA51120150000080138
2018-02-18,5123183000,UA51120150000080138
2018-02-18,5123183400,UA51120150000080138
2018-02-18,5123183700,UA51120150000080138
2018-02-18,5123184200,UA51120150000080138
2020-08-16,5123155100,UA51120150000080138
2020-08-16,5123180400,UA51120150000080138
2020-08-16,5123180600,UA51120150000080138
2020-08-16,5123180800,UA51120150000080138
2020-08-16,5123181300,UA51120150000080138
2020-08-16,5123181700,UA51120150000080138
2020-08-16,5123182300,UA51120150000080138
2020-08-16,5123182500,UA51120150000080138
2020-08-16,5123183000,UA51120150000080138
2020-08-16,5123183400,UA51120150000080138
2020-08-16,5123183700,UA51120150000080138
2020-08-16,5123184200,UA51120150000080138
2020-08-16,5123184900,UA51120150000080138
2020-08-16,5123185200,UA51120150000080138
2020-08-16,5123185700,UA51120150000080138
2018-02-18,5123355100,UA51120130000064324
2018-02-18,5123380300,UA51120130000064324
2018-02-18,5123381800,UA51120130000064324
2018-02-18,5123383700,UA51120130000064324
2019-10-13,5123355100,UA51120130000064324
2019-10-13,5123380300,UA51120130000064324
2019-10-13,5123380600,UA51120130000064324
2019-10-13,5123381800,UA51120130000064324
2019-10-13,5123383700,UA51120130000064324
2020-08-16,5123355100,UA51120130000064324
2020-08-16,5123380300,UA51120130000064324
2020-08-16,5123380600,UA51120130000064324
2020-08-16,5123380900,UA51120130000064324
2020-08-16,5123381800,UA51120130000064324
2020-08-16,5123382600,UA51120130000064324
2020-08-16,5123382900,UA51120130000064324
2020-08-16,5123383200,UA51120130000064324
2020-08-16,5123383400,UA51120130000064324
2020-08-16,5123383500,UA51120130000064324
2020-08-16,5123383700,UA51120130000064324
2020-08-16,5123383800,UA51120130000064324
2017-08-20,5122980400,UA51120110000047677
2017-08-20,5122980800,UA51120110000047677
2017-08-20,5122981000,UA51120110000047677
2017-08-20,5122981300,UA51120110000047677
2017-08-20,5122981700,UA51120110000047677
2017-08-20,5122982500,UA51120110000047677
2017-08-20,5122983000,UA51120110000047677
2017-08-20,5122983400,UA51120110000047677
2017-08-20,5122983800,UA51120110000047677
2017-08-20,5122984200,UA51120110000047677
2017-08-20,5122984600,UA51120110000047677
2017-08-20,5122984800,UA51120110000047677
2017-08-20,5122985100,UA51120110000047677
2017-08-20,5122985600,UA51120110000047677
2017-08-20,5122986000,UA51120110000047677
2017-08-20,5122986400,UA51120110000047677
2017-08-20,5122986900,UA51120110000047677
2017-08-20,5122987400,UA51120110000047677
2020-08-16,5122980400,UA51120110000047677
2020-08-16,5122980800,UA51120110000047677
2020-08-16,5122981000,UA51120110000047677
2020-08-16,5122981300,UA51120110000047677
2020-08-16,5122981700,UA51120110000047677
2020-08-16,5122982500,UA51120110000047677
2020-08-16,5122983000,UA51120110000047677
2020-08-16,5122983400,UA51120110000047677
2020-08-16,5122983800,UA51120110000047677
2020-08-16,5122984600,UA51120110000047677
2020-08-16,5122984800,UA51120110000047677
2020-08-16,5122985100,UA51120110000047677
2020-08-16,5122985600,UA51120110000047677
2020-08-16,5122986000,UA51120110000047677
2020-08-16,5122986400,UA51120110000047677
2020-08-16,5122986900,UA51120110000047677
2020-08-16,5122987400,UA51120110000047677
2020-08-16,5122510100,UA51120090000035170
2020-08-16,5122580400,UA51120090000035170
2020-08-16,5122580700,UA51120090000035170
2020-08-16,5122581200,UA51120090000035170
2020-08-16,5122581600,UA51120090000035170
2020-08-16,5122582200,UA51120090000035170
2020-08-16,5122582600,UA51120090000035170
2020-08-16,5122583000,UA51120090000035170
2020-08-16,5122583400,UA51120090000035170
2020-08-16,5122583600,UA51120090000035170
2020-08-16,5122583900,UA51120090000035170
2020-08-16,5122584100,UA51120090000035170
2020-08-16,5122584300,UA51120090000035170
2020-08-16,5122584600,UA51120090000035170
2020-08-16,5122584800,UA51120090000035170
2020-08-16,5122585600,UA51120090000035170
2019-04-21,5123355300,UA51120070000097161
2019-04-21,5123381400,UA51120070000097161
2019-04-21,5123383600,UA51120070000097161
2019-04-21,5123384400,UA51120070000097161
2020-08-16,5123355300,UA51120070000097161
2020-08-16,5123381400,UA51120070000097161
2020-08-16,5123383600,UA51120070000097161
2020-08-16,5123384400,UA51120070000097161
2020-08-16,5120281400,UA51120050000071748
2020-08-16,5125480300,UA51120050000071748
2015-08-16,5120610100,UA51120030000075494
2015-08-16,5120680500,UA51120030000075494
2015-08-16,5120680800,UA51120030000075494
2015-08-16,5120681100,UA51120030000075494
2015-08-16,5120681600,UA51120030000075494
2015-08-16,5120682200,UA51120030000075494
2015-08-16,5120682400,UA51120030000075494
2015-08-16,5120682600,UA51120030000075494
2015-08-16,5120683200,UA51120030000075494
2015-08-16,5120683800,UA51120030000075494
2015-08-16,5120684400,UA51120030000075494
2015-08-16,5120685000,UA51120030000075494
2015-08-16,5120685400,UA51120030000075494
2015-08-16,5120685700,UA51120030000075494
2015-08-16,5120686300,UA51120030000075494
2015-08-16,5120686600,UA51120030000075494
2015-08-16,5120687900,UA51120030000075494
2018-12-26,5110200000,UA51120030000075494
2018-12-26,5120680500,UA51120030000075494
2018-12-26,5120680800,UA51120030000075494
2018-12-26,5120681100,UA51120030000075494
2018-12-26,5120681600,UA51120030000075494
2018-12-26,5120682200,UA51120030000075494
2018-12-26,5120682400,UA51120030000075494
2018-12-26,5120682600,UA51120030000075494
2018-12-26,5120683200,UA51120030000075494
2018-12-26,5120683800,UA51120030000075494
2018-12-26,5120684400,UA51120030000075494
2018-12-26,5120685000,UA51120030000075494
2018-12-26,5120685400,UA51120030000075494
2018-12-26,5120685700,UA51120030000075494
2018-12-26,5120686300,UA51120030000075494
2018-12-26,5120686600,UA51120030000075494
2018-12-26,5120687900,UA51120030000075494
2018-12-26,5120688800,UA51120030000075494
2020-08-16,5110200000,UA51120030000075494
2020-08-16,5120680500,UA51120030000075494
2020-08-16,5120680800,UA51120030000075494
2020-08-16,5120681100,UA51120030000075494
2020-08-16,5120681600,UA51120030000075494
2020-08-16,5120682200,UA51120030000075494
2020-08-16,5120682400,UA51120030000075494
2020-08-16,5120682600,UA51120030000075494
2020-08-16,5120683200,UA51120030000075494
2020-08-16,5120683800,UA51120030000075494
2020-08-16,5120684400,UA51120030000075494
2020-08-16,5120685000,UA51120030000075494
2020-08-16,5120685400,UA51120030000075494
2020-08-16,5120685700,UA51120030000075494
2020-08-16,5120686300,UA51120030000075494
2020-08-16,5120686600,UA51120030000075494
2020-08-16,5120687200,UA51120030000075494
2020-08-16,5120687900,UA51120030000075494
2020-08-16,5120688200,UA51120030000075494
2020-08-16,5120688800,UA51120030000075494
2020-08-16,5120689100,UA51120030000075494
2020-08-16,5120210100,UA51120010000025020
2020-08-16,5120280400,UA51120010000025020
2020-08-16,5120280500,UA51120010000025020
2020-08-16,5120280700,UA51120010000025020
2020-08-16,5120281000,UA51120010000025020
2020-08-16,5120282000,UA51120010000025020
2020-08-16,5120282600,UA51120010000025020
2020-08-16,5120282800,UA51120010000025020
2020-08-16,5120283900,UA51120010000025020
2020-08-16,5120284600,UA51120010000025020
2020-08-16,5120284800,UA51120010000025020
2020-08-16,5120285000,UA51120010000025020
2020-08-16,5120285100,UA51120010000025020
2020-08-16,5120285600,UA51120010000025020
2017-02-19,5121084800,UA51100430000081326
2017-02-19,5121085600,UA51100430000081326
2020-08-16,5121084800,UA51100430000081326
2020-08-16,5121085600,UA51100430000081326
2020-08-16,5111700000,UA51100410000059549
2020-08-16,5122755400,UA51100410000059549
2020-08-16,5122785800,UA51100410000059549
2020-08-16,5122755900,UA51100390000087217
2020-08-16,5110800000,UA51100370000040590
2020-08-16,5122780200,UA51100350000087099
2020-08-16,5122783200,UA51100350000087099
2020-08-16,5122783900,UA51100350000087099
2020-08-16,5122786400,UA51100350000087099
2020-08-16,5121080300,UA51100330000051757
2020-08-16,5121082800,UA51100330000051757
2020-08-16,5121083800,UA51100330000051757
2020-08-16,5121085200,UA51100330000051757
2020-08-16,5111500000,UA51100310000010196
2017-10-15,5123755800,UA51100290000027993
2017-10-15,5123784200,UA51100290000027993
2020-08-16,5123755800,UA51100290000027993
2020-08-16,5123784200,UA51100290000027993
2020-08-16,5110100000,UA51100270000073549
2020-08-16,5123755100,UA51100250000055079
2020-08-16,5123781700,UA51100250000055079
2020-08-16,5123782500,UA51100250000055079
2020-08-16,5121084200,UA51100230000045500
2020-08-16,5121085400,UA51100230000045500
2017-08-20,5120887400,UA51100210000074534
2017-08-20,5121083900,UA51100210000074534
2017-08-20,5123782200,UA51100210000074534
2020-08-16,5120887400,UA51100210000074534
2020-08-16,5121083900,UA51100210000074534
2020-08-16,5123781600,UA51100210000074534
2020-08-16,5123782200,UA51100210000074534
2015-08-16,5122782600,UA51100190000060999
2015-08-16,5122785100,UA51100190000060999
2020-08-16,5121883200,UA51100190000060999
2020-08-16,5122782600,UA51100190000060999
2020-08-16,5122785100,UA51100190000060999
2020-08-16,5122755100,UA51100170000087238
2020-08-16,5122782200,UA51100170000087238
2020-08-16,5122783000,UA51100170000087238
2020-08-16,5122786900,UA51100170000087238
2020-08-16,5121082400,UA51100150000090671
2020-08-16,5123981400,UA51100150000090671
2017-08-20,5123780800,UA51100130000021533
2017-08-20,5123781300,UA51100130000021533
2017-08-20,5123781400,UA51100130000021533
2017-08-20,5123783700,UA51100130000021533
2020-08-16,5123780800,UA51100130000021533
2020-08-16,5123781300,UA51100130000021533
2020-08-16,5123781400,UA51100130000021533
2020-08-16,5123781800,UA51100130000021533
2020-08-16,5123783000,UA51100130000021533
2020-08-16,5123783700,UA51100130000021533
2019-04-21,5122780500,UA51100110000098468
2019-04-21,5122783800,UA51100110000098468
2019-04-21,5122784200,UA51100110000098468
2020-08-16,5122780500,UA51100110000098468
2020-08-16,5122781300,UA51100110000098468
2020-08-16,5122781700,UA51100110000098468
2020-08-16,5122782400,UA51100110000098468
2020-08-16,5122783800,UA51100110000098468
2020-08-16,5122784200,UA51100110000098468
2020-08-16,5121080700,UA51100090000094901
2020-08-16,5121081000,UA51100090000094901
2020-08-16,5121081700,UA51100090000094901
2020-08-16,5121083200,UA51100090000094901
2020-08-16,5121084500,UA51100090000094901
2020-08-16,5123755300,UA51100070000063635
2020-08-16,5123782000,UA51100070000063635
2020-08-16,5121081400,UA51100050000066202
2020-08-16,5123783400,UA51100050000066202
2015-08-16,5121010100,UA51100030000027628
2015-08-16,5121083700,UA51100030000027628
2019-06-28,5110500000,UA51100030000027628
2019-06-28,5121083700,UA51100030000027628
2019-06-28,5121084100,UA51100030000027628
2020-08-16,5110500000,UA51100030000027628
2020-08-16,5121082000,UA51100030000027628
2020-08-16,5121083000,UA51100030000027628
2020-08-16,5121083700,UA51100030000027628
2020-08-16,5121084100,UA51100030000027628
2017-08-20,5123755200,UA51100010000023950
2017-08-20,5123783500,UA51100010000023950
2019-10-13,5123755200,UA51100010000023950
2019-10-13,5123783200,UA51100010000023950
2019-10-13,5123783500,UA51100010000023950
2020-08-16,5121056800,UA51100010000023950
2020-08-16,5123755200,UA51100010000023950
2020-08-16,5123783200,UA51100010000023950
2020-08-16,5123783500,UA51100010000023950
2020-08-16,5120484700,UA51080110000079212
2020-08-16,5122055400,UA51080110000079212
2020-08-16,5122082600,UA51080110000079212
2020-08-16,5122084500,UA51080110000079212
2020-08-16,5122383400,UA51080110000079212
2020-08-16,5122383900,UA51080110000079212
2020-08-16,5122080400,UA51080090000065506
2020-08-16,5122080700,UA51080090000065506
2020-08-16,5122081300,UA51080090000065506
2020-08-16,5122081700,UA51080090000065506
2020-08-16,5122082000,UA51080090000065506
2020-08-16,5122082900,UA51080090000065506
2020-08-16,5122083200,UA51080090000065506
2020-08-16,5122083400,UA51080090000065506
2020-08-16,5122083600,UA51080090000065506
2020-08-16,5122083800,UA51080090000065506
2020-08-16,5122084200,UA51080090000065506
2020-08-16,5122085300,UA51080090000065506
2020-08-16,5122085900,UA51080090000065506
2020-08-16,5122086300,UA51080090000065506
2020-08-16,5122086900,UA51080090000065506
2020-08-16,5124110100,UA51080070000040493
2020-08-16,5124180500,UA51080070000040493
2020-08-16,5124181200,UA51080070000040493
2020-08-16,5124181700,UA51080070000040493
2020-08-16,5124182400,UA51080070000040493
2020-08-16,5124182900,UA51080070000040493
2020-08-16,5124183600,UA51080070000040493
2020-08-16,5124184000,UA51080070000040493
2018-02-18,5122310100,UA51080050000022808
2018-02-18,5122381900,UA51080050000022808
2018-02-18,5122385900,UA51080050000022808
2020-08-16,5122310100,UA51080050000022808
2020-08-16,5122380400,UA51080050000022808
2020-08-16,5122381200,UA51080050000022808
2020-08-16,5122381900,UA51080050000022808
2020-08-16,5122382600,UA51080050000022808
2020-08-16,5122384600,UA51080050000022808
2020-08-16,5122385100,UA51080050000022808
2020-08-16,5122385600,UA51080050000022808
2020-08-16,5122385900,UA51080050000022808
2020-08-16,5110600000,UA51080030000048246
2017-08-20,5122310300,UA51080010000087690
2017-08-20,5122380800,UA51080010000087690
2017-08-20,5122382200,UA51080010000087690
2020-08-16,5122310300,UA51080010000087690
2020-08-16,5122380800,UA51080010000087690
2020-08-16,5122382200,UA51080010000087690
2020-08-16,5122383000,UA51080010000087690
2020-08-16,5120480500,UA51060190000067242
2020-08-16,5120483400,UA51060190000067242
2020-08-16,5120485900,UA51060190000067242
2020-08-16,5124755100,UA51060170000068967
2020-08-16,5124755300,UA51060170000068967
2020-08-16,5124755900,UA51060170000068967
2020-08-16,5124781000,UA51060170000068967
2020-08-16,5124781700,UA51060170000068967
2020-08-16,5124783800,UA51060170000068967
2020-08-16,5124784200,UA51060170000068967
2020-08-16,5124785000,UA51060170000068967
2020-08-16,5124787200,UA51060170000068967
2020-08-16,5124787600,UA51060170000068967
2020-08-16,5124788000,UA51060170000068967
2020-08-16,5124789400,UA51060170000068967
2020-08-16,5120481000,UA51060150000016544
2020-08-16,5120482100,UA51060150000016544
2020-08-16,5120484200,UA51060150000016544
2020-08-16,5120485200,UA51060150000016544
2020-08-16,5121481400,UA51060130000042133
2020-08-16,5121485700,UA51060130000042133
2020-08-16,5121487000,UA51060130000042133
2020-08-16,5121484700,UA51060110000077844
2020-08-16,5122084800,UA51060110000077844
2020-08-16,5121480400,UA51060090000014997
2020-08-16,5121482700,UA51060090000014997
2020-08-16,5121483000,UA51060090000014997
2020-08-16,5121485300,UA51060090000014997
2020-08-16,5121480700,UA51060070000052726
2020-08-16,5121481000,UA51060070000052726
2020-08-16,5121482400,UA51060070000052726
2020-08-16,5121483600,UA51060070000052726
2020-08-16,5121484100,UA51060070000052726
2020-08-16,5124755500,UA51060050000061243
2020-08-16,5124780700,UA51060050000061243
2020-08-16,5124781400,UA51060050000061243
2020-08-16,5124782600,UA51060050000061243
2020-08-16,5124782800,UA51060050000061243
2020-08-16,5124783000,UA51060050000061243
2020-08-16,5124784400,UA51060050000061243
2020-08-16,5124784600,UA51060050000061243
2020-08-16,5124785600,UA51060050000061243
2020-08-16,5124786000,UA51060050000061243
2020-08-16,5124786400,UA51060050000061243
2020-08-16,5124786600,UA51060050000061243
2020-08-16,5124786900,UA51060050000061243
2020-08-16,5124789000,UA51060050000061243
2020-08-16,5121410100,UA51060030000044366
2020-08-16,5121481600,UA51060030000044366
2020-08-16,5121482000,UA51060030000044366
2020-08-16,5121483800,UA51060030000044366
2020-08-16,5121485500,UA51060030000044366
2020-08-16,5121486500,UA51060030000044366
2020-08-16,5120410100,UA51060010000033212
2020-08-16,5120480700,UA51060010000033212
2020-08-16,5120481400,UA51060010000033212
2020-08-16,5120481900,UA51060010000033212
2020-08-16,5120482400,UA51060010000033212
2020-08-16,5120482700,UA51060010000033212
2020-08-16,5120483700,UA51060010000033212
2020-08-16,5120483900,UA51060010000033212
2020-08-16,5120485400,UA51060010000033212
2020-08-16,5120486400,UA51060010000033212
2017-08-20,5120881200,UA51040310000071545
2017-08-20,5120886600,UA51040310000071545
2017-08-20,5120886700,UA51040310000071545
2017-08-20,5120887700,UA51040310000071545
2020-08-16,5120880300,UA51040310000071545
2020-08-16,5120881200,UA51040310000071545
2020-08-16,5120886600,UA51040310000071545
2020-08-16,5120886700,UA51040310000071545
2020-08-16,5120887700,UA51040310000071545
2020-08-16,5124580900,UA51040290000011852
2020-08-16,5124582200,UA51040290000011852
2020-08-16,5124583600,UA51040290000011852
2020-08-16,5124585200,UA51040290000011852
2020-08-16,5124586800,UA51040290000011852
2015-08-16,5125080300,UA51040270000028361
2015-08-16,5125085600,UA51040270000028361
2020-08-16,5125080200,UA51040270000028361
2020-08-16,5125080300,UA51040270000028361
2020-08-16,5125085600,UA51040270000028361
2020-08-16,5125010100,UA51040250000099866
2020-08-16,5125080400,UA51040250000099866
2020-08-16,5125080500,UA51040250000099866
2020-08-16,5125080800,UA51040250000099866
2020-08-16,5125081400,UA51040250000099866
2020-08-16,5125081900,UA51040250000099866
2020-08-16,5125083400,UA51040250000099866
2020-08-16,5125084700,UA51040250000099866
2017-08-20,5120882800,UA51040230000018414
2017-08-20,5120883800,UA51040230000018414
2017-08-20,5120885400,UA51040230000018414
2017-08-20,5120886800,UA51040230000018414
2020-08-16,5120881800,UA51040230000018414
2020-08-16,5120882800,UA51040230000018414
2020-08-16,5120883200,UA51040230000018414
2020-08-16,5120883600,UA51040230000018414
2020-08-16,5120883800,UA51040230000018414
2020-08-16,5120885200,UA51040230000018414
2020-08-16,5120885400,UA51040230000018414
2020-08-16,5120885500,UA51040230000018414
2020-08-16,5120886000,UA51040230000018414
2020-08-16,5120886400,UA51040230000018414
2020-08-16,5120886800,UA51040230000018414
2020-08-16,5120887200,UA51040230000018414
2020-08-16,5110345700,UA51040210000057879
2020-08-16,5120885100,UA51040210000057879
2020-08-16,5120885600,UA51040210000057879
2020-08-16,5124555100,UA51040190000058077
2020-08-16,5124580500,UA51040190000058077
2020-08-16,5124580800,UA51040190000058077
2020-08-16,5124581100,UA51040190000058077
2020-08-16,5124582400,UA51040190000058077
2020-08-16,5124582600,UA51040190000058077
2020-08-16,5124583900,UA51040190000058077
2020-08-16,5124585700,UA51040190000058077
2020-08-16,5124583200,UA51040170000036391
2020-08-16,5124584900,UA51040170000036391
2020-08-16,5124587700,UA51040170000036391
2020-08-16,5124582300,UA51040150000087491
2020-08-16,5124584600,UA51040150000087491
2020-08-16,5124586400,UA51040150000087491
2020-08-16,5124587200,UA51040150000087491
2020-08-16,5124780400,UA51040150000087491
2017-10-15,5120880700,UA51040130000049323
2017-10-15,5120882000,UA51040130000049323
2017-10-15,5120884400,UA51040130000049323
2020-08-16,5120880700,UA51040130000049323
2020-08-16,5120882000,UA51040130000049323
2020-08-16,5120884400,UA51040130000049323
2015-08-16,5120881600,UA51040110000040346
2015-08-16,5120884200,UA51040110000040346
2015-08-16,5120888200,UA51040110000040346
2020-08-16,5120881600,UA51040110000040346
2020-08-16,5120884200,UA51040110000040346
2020-08-16,5120884600,UA51040110000040346
2020-08-16,5120888200,UA51040110000040346
2017-08-20,5125082700,UA51040090000096249
2017-08-20,5125085200,UA51040090000096249
2020-08-16,5125082700,UA51040090000096249
2020-08-16,5125083900,UA51040090000096249
2020-08-16,5125085200,UA51040090000096249
2020-08-16,5124581700,UA51040070000074000
2020-08-16,5124585100,UA51040070000074000
2020-08-16,5124586200,UA51040070000074000
2020-08-16,5110345300,UA51040050000073907
2020-08-16,5123781500,UA51040050000073907
2020-08-16,5125081200,UA51040030000095700
2020-08-16,5125081600,UA51040030000095700
2020-08-16,5125082400,UA51040030000095700
2020-08-16,5125082600,UA51040030000095700
2020-08-16,5125084200,UA51040030000095700
2020-08-16,5110300000,UA51040010000016896
2016-10-09,5125455100,UA51020310000020019
2016-10-09,5125480300,UA51020310000020019
2016-10-09,5125481900,UA51020310000020019
2016-10-09,5125482500,UA51020310000020019
2016-10-09,5125484700,UA51020310000020019
2020-08-16,5125455100,UA51020310000020019
2020-08-16,5125481900,UA51020310000020019
2020-08-16,5125482500,UA51020310000020019
2020-08-16,5125484700,UA51020310000020019
2019-10-13,5125480500,UA51020290000017926
2019-10-13,5125485900,UA51020290000017926
2020-08-16,5125480500,UA51020290000017926
2020-08-16,5125482200,UA51020290000017926
2020-08-16,5125485900,UA51020290000017926
2020-08-16,5123583400,UA51020270000068435
2020-08-16,5123584500,UA51020270000068435
2020-08-16,5123585500,UA51020270000068435
2020-08-16,5125480700,UA51020250000084082
2020-08-16,5125482900,UA51020250000084082
2020-08-16,5125483400,UA51020250000084082
2020-08-16,5125485600,UA51020250000084082
2020-08-16,5125486000,UA51020250000084082
2015-08-16,5121280400,UA51020230000068053
2015-08-16,5121283600,UA51020230000068053
2015-08-16,5121284900,UA51020230000068053
2020-08-16,5121280400,UA51020230000068053
2020-08-16,5121283600,UA51020230000068053
2020-08-16,5121284900,UA51020230000068053
2020-08-16,5121255600,UA51020210000019597
2020-08-16,5121282000,UA51020210000019597
2020-08-16,5121282900,UA51020210000019597
2020-08-16,5121283400,UA51020210000019597
2020-08-16,5121285800,UA51020210000019597
2019-10-13,5125481000,UA51020190000074479
2019-10-13,5125484000,UA51020190000074479
2020-08-16,5125481000,UA51020190000074479
2020-08-16,5125484000,UA51020190000074479
2020-08-16,5125484400,UA51020190000074479
2015-08-16,5121281000,UA51020170000041393
2015-08-16,5121285600,UA51020170000041393
2020-08-16,5121281000,UA51020170000041393
2020-08-16,5121283800,UA51020170000041393
2020-08-16,5121285600,UA51020170000041393
2020-08-16,5123555100,UA51020150000090298
2020-08-16,5123580400,UA51020150000090298
2020-08-16,5123581400,UA51020150000090298
2020-08-16,5123583000,UA51020150000090298
2020-08-16,5123585000,UA51020150000090298
2020-08-16,5122781500,UA51020130000060117
2020-08-16,5122784000,UA51020130000060117
2020-08-16,5122784600,UA51020130000060117
2020-08-16,5122785500,UA51020130000060117
2016-10-09,5121881400,UA51020110000041005
2016-10-09,5121882000,UA51020110000041005
2016-10-09,5121882600,UA51020110000041005
2020-08-16,5121881400,UA51020110000041005
2020-08-16,5121882000,UA51020110000041005
2020-08-16,5121882600,UA51020110000041005
2020-08-16,5125481400,UA51020110000041005
2019-10-13,5121855100,UA51020090000073639
2019-10-13,5121880400,UA51020090000073639
2019-10-13,5121880700,UA51020090000073639
2019-10-13,5121881200,UA51020090000073639
2020-08-16,5121855100,UA51020090000073639
2020-08-16,5121880400,UA51020090000073639
2020-08-16,5121880700,UA51020090000073639
2020-08-16,5121881200,UA51020090000073639
2020-08-16,5121883800,UA51020090000073639
2017-08-20,5121680300,UA51020070000019684
2017-08-20,5121686000,UA51020070000019684
2017-08-20,5121686400,UA51020070000019684
2017-08-20,5121855600,UA51020070000019684
2017-08-20,5121884200,UA51020070000019684
2017-08-20,5125483600,UA51020070000019684
2020-08-16,5121680300,UA51020070000019684
2020-08-16,5121686000,UA51020070000019684
2020-08-16,5121686400,UA51020070000019684
2020-08-16,5121855600,UA51020070000019684
2020-08-16,5121884200,UA51020070000019684
2020-08-16,5125483600,UA51020070000019684
2019-04-21,5121855400,UA51020050000075980
2019-04-21,5121881000,UA51020050000075980
2020-08-16,5121855400,UA51020050000075980
2020-08-16,5121881000,UA51020050000075980
2017-08-20,5121210100,UA51020030000095942
2017-08-20,5121280800,UA51020030000095942
